Airline,AirportFrom,AirportTo,total_flights,delayed_flights,delay_rate
OO,DEN,MLI,61,28,0.45901639344262296
OO,DEN,MOT,62,21,0.3387096774193548
OO,DEN,MRY,31,11,0.3548387096774194
OO,DEN,MSN,74,32,0.43243243243243246
OO,DEN,MSO,135,63,0.4666666666666667
OO,DEN,MTJ,109,43,0.3944954128440367
OO,DEN,OKC,73,35,0.4794520547945205
OO,DEN,OMA,33,6,0.18181818181818182
OO,DEN,ONT,17,5,0.29411764705882354
OO,DEN,PDX,60,27,0.45
OO,DEN,PHX,37,16,0.43243243243243246
OO,DEN,PIA,31,11,0.3548387096774194
OO,DEN,PIT,34,12,0.35294117647058826
OO,DEN,PSC,88,38,0.4318181818181818
OO,DEN,PSP,125,53,0.424
OO,DEN,RAP,180,76,0.4222222222222222
OO,DEN,RDM,31,11,0.3548387096774194
OO,DEN,RKS,62,11,0.1774193548387097
OO,DEN,RNO,54,24,0.4444444444444444
OO,DEN,SAN,14,4,0.2857142857142857
OO,DEN,SAT,34,12,0.35294117647058826
OO,DEN,SBA,59,20,0.3389830508474576
OO,DEN,SDF,6,2,0.3333333333333333
OO,DEN,SEA,32,15,0.46875
OO,DEN,SGF,84,38,0.4523809523809524
OO,DEN,SJC,43,16,0.37209302325581395
OO,DEN,SLC,398,209,0.5251256281407035
OO,DEN,SMF,59,30,0.5084745762711864
OO,DEN,SNA,13,11,0.8461538461538461
OO,DEN,TUL,67,32,0.47761194029850745
OO,DEN,TUS,177,72,0.4067796610169492
OO,DEN,TYS,31,10,0.3225806451612903
OO,DEN,XNA,60,23,0.38333333333333336
OO,DFW,DEN,30,17,0.5666666666666667
OO,DFW,LAX,62,35,0.5645161290322581
OO,DFW,MSP,17,7,0.4117647058823529
OO,DFW,ORD,52,17,0.3269230769230769
OO,DFW,SFO,24,18,0.75
OO,DFW,SLC,92,43,0.4673913043478261
OO,DLH,MSP,27,9,0.3333333333333333
OO,DLH,ORD,62,25,0.4032258064516129
OO,DRO,DEN,218,74,0.3394495412844037
OO,DSM,DEN,25,11,0.44
OO,DSM,MEM,13,9,0.6923076923076923
OO,DSM,MKE,56,21,0.375
OO,DSM,MSP,15,7,0.4666666666666667
OO,DSM,ORD,27,14,0.5185185185185185
OO,DTW,DEN,30,13,0.43333333333333335
OO,DTW,ORD,53,25,0.4716981132075472
OO,EAU,CWA,27,4,0.14814814814814814
OO,EAU,ORD,62,30,0.4838709677419355
OO,EGE,DEN,65,18,0.27692307692307694
OO,EKO,SLC,116,56,0.4827586206896552
OO,ELP,DEN,88,28,0.3181818181818182
OO,ELP,LAX,61,18,0.29508196721311475
OO,ELP,ORD,62,28,0.45161290322580644
OO,EUG,DEN,57,17,0.2982456140350877
OO,EUG,PDX,119,56,0.47058823529411764
OO,EUG,SFO,183,96,0.5245901639344263
OO,EUG,SLC,60,21,0.35
OO,FAR,DEN,119,41,0.3445378151260504
OO,FAR,MSP,103,43,0.4174757281553398
OO,FAR,ORD,34,12,0.35294117647058826
OO,FAR,SLC,54,24,0.4444444444444444
OO,FAT,DEN,90,33,0.36666666666666664
OO,FAT,LAS,119,57,0.4789915966386555
OO,FAT,LAX,156,73,0.46794871794871795
OO,FAT,SFO,151,81,0.5364238410596026
OO,FAT,SLC,86,40,0.46511627906976744
OO,FCA,DEN,31,6,0.1935483870967742
OO,FCA,MSP,15,7,0.4666666666666667
OO,FCA,SLC,115,31,0.26956521739130435
OO,FSD,DEN,77,31,0.4025974025974026
OO,FSD,MSP,6,1,0.16666666666666666
OO,FSD,ORD,34,14,0.4117647058823529
OO,FWA,ORD,90,37,0.4111111111111111
OO,GCC,DEN,62,30,0.4838709677419355
OO,GCC,RKS,31,10,0.3225806451612903
OO,GCC,SLC,31,7,0.22580645161290322
OO,GEG,DEN,29,17,0.5862068965517241
OO,GEG,MSP,1,1,1.0
OO,GEG,ORD,3,1,0.3333333333333333
OO,GEG,SEA,93,36,0.3870967741935484
OO,GEG,SFO,62,25,0.4032258064516129
OO,GEG,SLC,78,49,0.6282051282051282
OO,GFK,MSP,130,55,0.4230769230769231
OO,GJT,DEN,218,64,0.29357798165137616
OO,GJT,SLC,103,20,0.1941747572815534
OO,GRB,MSP,5,2,0.4
OO,GRB,ORD,30,13,0.43333333333333335
OO,GRR,DEN,5,1,0.2
OO,GRR,MSP,1,0,0.0
OO,GRR,ORD,35,20,0.5714285714285714
OO,GTF,DEN,62,18,0.2903225806451613
OO,GTF,SLC,85,25,0.29411764705882354
OO,GUC,DEN,47,14,0.2978723404255319
OO,HDN,DEN,92,25,0.2717391304347826
OO,HLN,DEN,60,24,0.4
OO,HLN,SLC,85,28,0.32941176470588235
OO,HPN,ORD,75,32,0.4266666666666667
OO,HSV,DEN,59,19,0.3220338983050847
OO,IAD,ATL,3,1,0.3333333333333333
OO,IAD,COS,30,12,0.4
OO,IAD,DFW,24,14,0.5833333333333334
OO,IAD,MCI,1,1,1.0
OO,IAD,MSP,11,9,0.8181818181818182
OO,IAD,MSY,12,2,0.16666666666666666
OO,IAD,OKC,4,3,0.75
OO,IAD,PIT,29,5,0.1724137931034483
OO,IAH,ASE,4,1,0.25
OO,IAH,DEN,2,1,0.5
OO,IAH,MSP,16,7,0.4375
OO,IAH,ORD,30,6,0.2
OO,IAH,SLC,88,44,0.5
OO,ICT,DEN,100,30,0.3
OO,ICT,MEM,18,14,0.7777777777777778
OO,ICT,MSP,3,2,0.6666666666666666
OO,ICT,ORD,27,12,0.4444444444444444
OO,IDA,DEN,88,28,0.3181818181818182
OO,IDA,PIH,1,1,1.0
OO,IDA,SLC,135,38,0.2814814814814815
OO,IND,DEN,14,9,0.6428571428571429
OO,IND,MKE,84,30,0.35714285714285715
OO,IND,ORD,36,21,0.5833333333333334
OO,IPL,LAX,31,12,0.3870967741935484
OO,IPL,YUM,31,1,0.03225806451612903
OO,IYK,LAX,86,19,0.22093023255813954
OO,JAC,DEN,72,23,0.3194444444444444
OO,JAC,LAX,16,6,0.375
OO,JAC,SLC,24,13,0.5416666666666666
OO,LAN,ORD,35,9,0.2571428571428571
OO,LAS,FAT,119,42,0.35294117647058826
OO,LAS,LAX,261,141,0.5402298850574713
OO,LAS,PSP,92,40,0.43478260869565216
OO,LAS,SFO,31,8,0.25806451612903225
OO,LAS,SLC,55,24,0.43636363636363634
OO,LAX,ABQ,82,43,0.524390243902439
OO,LAX,ASE,59,37,0.6271186440677966
OO,LAX,BFL,58,22,0.3793103448275862
OO,LAX,BOI,54,32,0.5925925925925926
OO,LAX,CLD,163,75,0.4601226993865031
OO,LAX,COS,82,39,0.47560975609756095
OO,LAX,DFW,62,27,0.43548387096774194
OO,LAX,ELP,61,25,0.4098360655737705
OO,LAX,FAT,189,101,0.5343915343915344
OO,LAX,IPL,31,19,0.6129032258064516
OO,LAX,IYK,86,32,0.37209302325581395
OO,LAX,JAC,16,11,0.6875
OO,LAX,LAS,263,148,0.5627376425855514
OO,LAX,MRY,91,30,0.32967032967032966
OO,LAX,MTJ,4,4,1.0
OO,LAX,OKC,31,12,0.3870967741935484
OO,LAX,PDX,117,59,0.5042735042735043
OO,LAX,PHX,126,50,0.3968253968253968
OO,LAX,PSP,169,88,0.5207100591715976
OO,LAX,RNO,93,36,0.3870967741935484
OO,LAX,SAN,573,274,0.4781849912739965
OO,LAX,SAT,87,44,0.5057471264367817
OO,LAX,SBA,234,110,0.4700854700854701
OO,LAX,SBP,179,64,0.3575418994413408
OO,LAX,SEA,115,60,0.5217391304347826
OO,LAX,SFO,73,41,0.5616438356164384
OO,LAX,SJC,93,37,0.3978494623655914
OO,LAX,SLC,139,81,0.5827338129496403
OO,LAX,SMF,122,51,0.4180327868852459
OO,LAX,SMX,120,44,0.36666666666666664
OO,LAX,TUL,27,10,0.37037037037037035
OO,LAX,TUS,129,52,0.40310077519379844
OO,LAX,YUM,119,58,0.48739495798319327
OO,LEX,MSP,58,26,0.4482758620689655
OO,LEX,ORD,28,19,0.6785714285714286
OO,LGB,SLC,150,58,0.38666666666666666
OO,LIT,DEN,88,31,0.3522727272727273
OO,LIT,ORD,63,21,0.3333333333333333
OO,LMT,PDX,31,14,0.45161290322580644
OO,LMT,SFO,62,27,0.43548387096774194
OO,LNK,DEN,88,25,0.2840909090909091
OO,LNK,ORD,26,10,0.38461538461538464
OO,LSE,MSP,25,6,0.24
OO,LWS,SLC,57,33,0.5789473684210527
OO,MAF,DEN,62,19,0.3064516129032258
OO,MBS,ORD,88,33,0.375
OO,MCI,DEN,31,14,0.45161290322580644
OO,MCI,IAD,13,3,0.23076923076923078
OO,MCI,MSP,6,2,0.3333333333333333
OO,MCI,ORD,31,10,0.3225806451612903
OO,MCI,SFO,31,22,0.7096774193548387
OO,MCI,SLC,70,43,0.6142857142857143
OO,MEM,CVG,1,1,1.0
OO,MEM,DEN,58,16,0.27586206896551724
OO,MEM,DFW,15,8,0.5333333333333333
OO,MEM,DSM,13,4,0.3076923076923077
OO,MEM,ICT,4,2,0.5
OO,MEM,MKE,30,11,0.36666666666666664
OO,MEM,OKC,26,9,0.34615384615384615
OO,MEM,ORD,88,46,0.5227272727272727
OO,MEM,SLC,48,21,0.4375
OO,MFR,DEN,31,6,0.1935483870967742
OO,MFR,PDX,88,24,0.2727272727272727
OO,MFR,SFO,183,99,0.5409836065573771
OO,MFR,SLC,59,11,0.1864406779661017
OO,MKE,CAK,54,26,0.48148148148148145
OO,MKE,CVG,27,11,0.4074074074074074
OO,MKE,DEN,59,36,0.6101694915254238
OO,MKE,DSM,55,20,0.36363636363636365
OO,MKE,IND,84,48,0.5714285714285714
OO,MKE,MEM,30,9,0.3
OO,MKE,MSP,9,4,0.4444444444444444
OO,MKE,OMA,87,40,0.45977011494252873
OO,MKE,ORD,230,122,0.5304347826086957
OO,MKE,PIT,88,54,0.6136363636363636
OO,MKE,STL,79,35,0.4430379746835443
OO,MKG,ORD,66,18,0.2727272727272727
OO,MLI,DEN,43,18,0.4186046511627907
OO,MLI,ORD,68,40,0.5882352941176471
OO,MMH,SFO,16,4,0.25
OO,MOD,SFO,144,56,0.3888888888888889
OO,MOT,DEN,62,23,0.3709677419354839
OO,MOT,MSP,73,46,0.6301369863013698
OO,MRY,DEN,31,10,0.3225806451612903
OO,MRY,LAX,91,33,0.3626373626373626
OO,MRY,SFO,179,76,0.4245810055865922
OO,MSN,DEN,101,45,0.44554455445544555
OO,MSN,MSP,39,17,0.4358974358974359
OO,MSN,ORD,99,38,0.3838383838383838
OO,MSO,DEN,135,44,0.32592592592592595
OO,MSO,SLC,148,56,0.3783783783783784
OO,MSP,AUS,1,0,0.0
OO,MSP,BIL,16,4,0.25
OO,MSP,BIS,84,44,0.5238095238095238
OO,MSP,BNA,48,20,0.4166666666666667
OO,MSP,BOI,30,23,0.7666666666666667
OO,MSP,CID,58,23,0.39655172413793105
OO,MSP,CLE,58,31,0.5344827586206896
OO,MSP,CMH,18,9,0.5
OO,MSP,COS,31,15,0.4838709677419355
OO,MSP,CVG,1,1,1.0
OO,MSP,DLH,28,16,0.5714285714285714
OO,MSP,DSM,16,8,0.5
OO,MSP,FAR,102,54,0.5294117647058824
OO,MSP,FCA,15,6,0.4
OO,MSP,FSD,6,4,0.6666666666666666
OO,MSP,GEG,1,1,1.0
OO,MSP,GFK,129,72,0.5581395348837209
OO,MSP,GRB,6,4,0.6666666666666666
OO,MSP,GRR,1,1,1.0
OO,MSP,IAD,11,8,0.7272727272727273
OO,MSP,IAH,17,6,0.35294117647058826
OO,MSP,ICT,16,14,0.875
OO,MSP,LEX,58,29,0.5
OO,MSP,LSE,25,8,0.32
OO,MSP,MCI,6,1,0.16666666666666666
OO,MSP,MEM,15,9,0.6
OO,MSP,MKE,9,6,0.6666666666666666
OO,MSP,MOT,73,39,0.5342465753424658
OO,MSP,MSN,39,14,0.358974358974359
OO,MSP,OMA,19,8,0.42105263157894735
OO,MSP,ORD,14,8,0.5714285714285714
OO,MSP,PHL,1,1,1.0
OO,MSP,PIT,29,21,0.7241379310344828
OO,MSP,RAP,91,54,0.5934065934065934
OO,MSP,RST,28,17,0.6071428571428571
OO,MSP,SAT,1,1,1.0
OO,MSP,SDF,43,18,0.4186046511627907
OO,MSP,SLC,3,2,0.6666666666666666
OO,MSP,STL,12,5,0.4166666666666667
OO,MSP,XNA,30,15,0.5
OO,MSY,ORD,12,1,0.08333333333333333
OO,MTJ,DEN,110,33,0.3
OO,MTJ,LAX,4,4,1.0
OO,MTJ,ORD,18,11,0.6111111111111112
OO,OAK,SLC,98,65,0.6632653061224489
OO,OKC,DEN,63,20,0.31746031746031744
OO,OKC,IAD,16,5,0.3125
OO,OKC,LAX,31,15,0.4838709677419355
OO,OKC,MEM,13,2,0.15384615384615385
OO,OKC,MSP,13,2,0.15384615384615385
OO,OKC,ORD,27,13,0.48148148148148145
OO,OKC,SLC,87,33,0.3793103448275862
OO,OMA,DEN,44,7,0.1590909090909091
OO,OMA,MKE,87,40,0.45977011494252873
OO,OMA,MSP,20,8,0.4
OO,OMA,ORD,37,19,0.5135135135135135
OO,OMA,SLC,88,28,0.3181818181818182
OO,ONT,DEN,16,2,0.125
OO,ONT,SFO,124,61,0.49193548387096775
OO,ONT,SLC,119,33,0.2773109243697479
OO,ORD,ASE,63,48,0.7619047619047619
OO,ORD,ATL,40,26,0.65
OO,ORD,ATW,70,43,0.6142857142857143
OO,ORD,AUS,40,23,0.575
OO,ORD,AVL,62,36,0.5806451612903226
OO,ORD,BHM,27,14,0.5185185185185185
OO,ORD,BNA,15,8,0.5333333333333333
OO,ORD,BOI,53,41,0.7735849056603774
OO,ORD,BZN,20,13,0.65
OO,ORD,CAK,1,0,0.0
OO,ORD,CHS,13,6,0.46153846153846156
OO,ORD,CID,25,15,0.6
OO,ORD,CLE,34,15,0.4411764705882353
OO,ORD,CMH,7,2,0.2857142857142857
OO,ORD,CMX,62,30,0.4838709677419355
OO,ORD,COS,127,68,0.5354330708661418
OO,ORD,CRW,62,41,0.6612903225806451
OO,ORD,CVG,19,10,0.5263157894736842
OO,ORD,CWA,114,46,0.40350877192982454
OO,ORD,DAY,25,15,0.6
OO,ORD,DFW,31,23,0.7419354838709677
OO,ORD,DLH,62,30,0.4838709677419355
OO,ORD,DSM,31,16,0.5161290322580645
OO,ORD,DTW,63,38,0.6031746031746031
OO,ORD,EAU,62,23,0.3709677419354839
OO,ORD,ELP,62,40,0.6451612903225806
OO,ORD,FAR,34,12,0.35294117647058826
OO,ORD,FSD,34,20,0.5882352941176471
OO,ORD,FWA,90,37,0.4111111111111111
OO,ORD,GEG,1,1,1.0
OO,ORD,GRB,30,15,0.5
OO,ORD,GRR,35,19,0.5428571428571428
OO,ORD,HPN,74,42,0.5675675675675675
OO,ORD,HSV,1,1,1.0
OO,ORD,IAH,15,7,0.4666666666666667
OO,ORD,ICT,30,19,0.6333333333333333
OO,ORD,IND,49,27,0.5510204081632653
OO,ORD,LAN,35,9,0.2571428571428571
OO,ORD,LEX,28,18,0.6428571428571429
OO,ORD,LIT,63,32,0.5079365079365079
OO,ORD,LNK,26,15,0.5769230769230769
OO,ORD,MBS,89,35,0.39325842696629215
OO,ORD,MCI,49,33,0.673469387755102
OO,ORD,MEM,87,51,0.5862068965517241
OO,ORD,MKE,229,134,0.5851528384279476
OO,ORD,MKG,67,29,0.43283582089552236
OO,ORD,MLI,51,23,0.45098039215686275
OO,ORD,MSN,125,69,0.552
OO,ORD,MSP,14,9,0.6428571428571429
OO,ORD,MTJ,18,12,0.6666666666666666
OO,ORD,OKC,30,17,0.5666666666666667
OO,ORD,OMA,48,20,0.4166666666666667
OO,ORD,ORF,26,15,0.5769230769230769
OO,ORD,PAH,62,24,0.3870967741935484
OO,ORD,PIA,15,8,0.5333333333333333
OO,ORD,PIT,3,2,0.6666666666666666
OO,ORD,RAP,2,1,0.5
OO,ORD,SAT,27,20,0.7407407407407407
OO,ORD,SBN,50,22,0.44
OO,ORD,SDF,11,6,0.5454545454545454
OO,ORD,SGF,27,16,0.5925925925925926
OO,ORD,SLC,181,128,0.7071823204419889
OO,ORD,SPI,116,54,0.46551724137931033
OO,ORD,TUL,27,15,0.5555555555555556
OO,ORD,TVC,28,10,0.35714285714285715
OO,ORD,TYS,43,17,0.3953488372093023
OO,ORD,XNA,11,6,0.5454545454545454
OO,ORF,ORD,26,16,0.6153846153846154
OO,OTH,PDX,31,17,0.5483870967741935
OO,OTH,SFO,62,42,0.6774193548387096
OO,PAH,ORD,62,23,0.3709677419354839
OO,PDX,DEN,73,31,0.4246575342465753
OO,PDX,EUG,119,59,0.4957983193277311
OO,PDX,LAX,122,59,0.48360655737704916
OO,PDX,LMT,31,11,0.3548387096774194
OO,PDX,MFR,88,25,0.2840909090909091
OO,PDX,OTH,31,9,0.2903225806451613
OO,PDX,RDM,91,37,0.4065934065934066
OO,PDX,SEA,255,96,0.3764705882352941
OO,PDX,SFO,70,38,0.5428571428571428
OO,PDX,SLC,45,23,0.5111111111111111
OO,PHL,MSP,1,1,1.0
OO,PHX,DEN,38,24,0.631578947368421
OO,PHX,LAX,126,42,0.3333333333333333
OO,PHX,SFO,17,12,0.7058823529411765
OO,PHX,SLC,56,27,0.48214285714285715
OO,PIA,DEN,31,3,0.0967741935483871
OO,PIA,ORD,15,12,0.8
OO,PIH,SLC,113,51,0.45132743362831856
OO,PIT,DEN,34,13,0.38235294117647056
OO,PIT,IAD,28,7,0.25
OO,PIT,MKE,88,38,0.4318181818181818
OO,PIT,MSP,42,27,0.6428571428571429
OO,PIT,ORD,4,2,0.5
OO,PSC,DEN,88,46,0.5227272727272727
OO,PSC,SFO,62,37,0.5967741935483871
OO,PSC,SLC,127,55,0.4330708661417323
OO,PSP,DEN,123,58,0.4715447154471545
OO,PSP,LAS,92,39,0.42391304347826086
OO,PSP,LAX,172,66,0.38372093023255816
OO,PSP,SFO,122,59,0.48360655737704916
OO,PSP,SLC,62,18,0.2903225806451613
OO,RAP,DEN,180,40,0.2222222222222222
OO,RAP,MSP,91,51,0.5604395604395604
OO,RAP,ORD,2,1,0.5
OO,RAP,SLC,58,24,0.41379310344827586
OO,RDD,SFO,120,39,0.325
OO,RDM,DEN,31,10,0.3225806451612903
OO,RDM,PDX,91,36,0.3956043956043956
OO,RDM,SFO,90,51,0.5666666666666667
OO,RDM,SLC,60,25,0.4166666666666667
OO,RKS,DEN,62,20,0.3225806451612903
OO,RKS,GCC,31,18,0.5806451612903226
OO,RKS,SLC,62,31,0.5
OO,RNO,DEN,86,32,0.37209302325581395
OO,RNO,LAX,90,30,0.3333333333333333
OO,RNO,SFO,141,73,0.5177304964539007
OO,RNO,SLC,85,38,0.4470588235294118
OO,RST,MSP,29,5,0.1724137931034483
OO,SAN,DEN,26,13,0.5
OO,SAN,LAX,573,242,0.4223385689354276
OO,SAN,SFO,2,0,0.0
OO,SAN,SLC,16,14,0.875
OO,SAT,DEN,58,23,0.39655172413793105
OO,SAT,LAX,87,36,0.41379310344827586
OO,SAT,MSP,1,1,1.0
OO,SAT,ORD,3,2,0.6666666666666666
OO,SAT,SFO,31,11,0.3548387096774194
OO,SAT,SLC,75,30,0.4
OO,SBA,DEN,59,12,0.2033898305084746
OO,SBA,LAX,232,99,0.4267241379310345
OO,SBA,SFO,236,137,0.5805084745762712
OO,SBN,ORD,50,22,0.44
OO,SBP,LAX,183,73,0.3989071038251366
OO,SBP,SFO,148,72,0.4864864864864865
OO,SDF,DEN,3,1,0.3333333333333333
OO,SDF,MSP,43,30,0.6976744186046512
OO,SDF,ORD,14,6,0.42857142857142855
OO,SEA,GEG,93,23,0.24731182795698925
OO,SEA,LAX,120,54,0.45
OO,SEA,PDX,255,58,0.22745098039215686
OO,SEA,SFO,54,25,0.46296296296296297
OO,SEA,SLC,65,52,0.8
OO,SFO,ABQ,31,21,0.6774193548387096
OO,SFO,ACV,213,130,0.6103286384976526
OO,SFO,ASE,32,22,0.6875
OO,SFO,AUS,60,39,0.65
OO,SFO,BFL,91,48,0.5274725274725275
OO,SFO,BOI,123,78,0.6341463414634146
OO,SFO,BUR,172,97,0.563953488372093
OO,SFO,BZN,16,11,0.6875
OO,SFO,CEC,61,37,0.6065573770491803
OO,SFO,CIC,120,68,0.5666666666666667
OO,SFO,COS,31,22,0.7096774193548387
OO,SFO,DFW,23,17,0.7391304347826086
OO,SFO,EUG,183,110,0.6010928961748634
OO,SFO,FAT,118,86,0.7288135593220338
OO,SFO,GEG,62,34,0.5483870967741935
OO,SFO,LAS,29,17,0.5862068965517241
OO,SFO,LAX,71,38,0.5352112676056338
OO,SFO,LMT,62,32,0.5161290322580645
OO,SFO,MCI,31,20,0.6451612903225806
OO,SFO,MFR,183,116,0.6338797814207651
OO,SFO,MMH,16,5,0.3125
OO,SFO,MOD,144,72,0.5
OO,SFO,MRY,179,96,0.5363128491620112
OO,SFO,ONT,124,80,0.6451612903225806
OO,SFO,OTH,62,44,0.7096774193548387
OO,SFO,PDX,87,55,0.632183908045977
OO,SFO,PHX,18,14,0.7777777777777778
OO,SFO,PSC,62,35,0.5645161290322581
OO,SFO,PSP,122,68,0.5573770491803278
OO,SFO,RDD,120,76,0.6333333333333333
OO,SFO,RDM,90,51,0.5666666666666667
OO,SFO,RNO,170,99,0.5823529411764706
OO,SFO,SAN,14,12,0.8571428571428571
OO,SFO,SAT,31,23,0.7419354838709677
OO,SFO,SBA,234,139,0.594017094017094
OO,SFO,SBP,152,78,0.5131578947368421
OO,SFO,SEA,27,12,0.4444444444444444
OO,SFO,SLC,221,142,0.6425339366515838
OO,SFO,SMF,215,122,0.5674418604651162
OO,SFO,SNA,100,57,0.57
OO,SFO,TUS,61,35,0.5737704918032787
OO,SGF,DEN,84,20,0.23809523809523808
OO,SGF,ORD,26,11,0.4230769230769231
OO,SGU,SLC,192,76,0.3958333333333333
OO,SJC,DEN,43,23,0.5348837209302325
OO,SJC,LAX,93,28,0.3010752688172043
OO,SJC,SLC,99,53,0.5353535353535354
OO,SLC,ABQ,171,75,0.43859649122807015
OO,SLC,AUS,68,43,0.6323529411764706
OO,SLC,BIL,146,55,0.3767123287671233
OO,SLC,BIS,30,10,0.3333333333333333
OO,SLC,BOI,136,70,0.5147058823529411
OO,SLC,BTM,60,17,0.2833333333333333
OO,SLC,BUR,89,28,0.3146067415730337
OO,SLC,BZN,144,71,0.4930555555555556
OO,SLC,CDC,54,18,0.3333333333333333
OO,SLC,COD,62,29,0.46774193548387094
OO,SLC,COS,70,28,0.4
OO,SLC,CPR,59,9,0.15254237288135594
OO,SLC,DEN,404,190,0.47029702970297027
OO,SLC,DFW,94,51,0.5425531914893617
OO,SLC,EKO,116,57,0.49137931034482757
OO,SLC,EUG,59,22,0.3728813559322034
OO,SLC,FAR,53,27,0.5094339622641509
OO,SLC,FAT,86,36,0.4186046511627907
OO,SLC,FCA,115,35,0.30434782608695654
OO,SLC,GCC,31,18,0.5806451612903226
OO,SLC,GEG,78,47,0.6025641025641025
OO,SLC,GJT,103,34,0.3300970873786408
OO,SLC,GTF,85,26,0.3058823529411765
OO,SLC,HLN,85,29,0.3411764705882353
OO,SLC,IAH,87,55,0.632183908045977
OO,SLC,IDA,132,57,0.4318181818181818
OO,SLC,JAC,25,17,0.68
OO,SLC,LAS,55,33,0.6
OO,SLC,LAX,142,86,0.6056338028169014
OO,SLC,LGB,150,69,0.46
OO,SLC,LWS,57,14,0.24561403508771928
OO,SLC,MCI,70,56,0.8
OO,SLC,MEM,48,34,0.7083333333333334
OO,SLC,MFR,59,26,0.4406779661016949
OO,SLC,MSO,148,54,0.36486486486486486
OO,SLC,MSP,17,8,0.47058823529411764
OO,SLC,OAK,98,57,0.5816326530612245
OO,SLC,OKC,87,48,0.5517241379310345
OO,SLC,OMA,88,52,0.5909090909090909
OO,SLC,ONT,119,56,0.47058823529411764
OO,SLC,ORD,180,106,0.5888888888888889
OO,SLC,PDX,46,33,0.717391304347826
OO,SLC,PHX,57,35,0.6140350877192983
OO,SLC,PIH,112,57,0.5089285714285714
OO,SLC,PSC,128,43,0.3359375
OO,SLC,PSP,62,23,0.3709677419354839
OO,SLC,RAP,58,14,0.2413793103448276
OO,SLC,RDM,59,26,0.4406779661016949
OO,SLC,RKS,62,40,0.6451612903225806
OO,SLC,RNO,86,46,0.5348837209302325
OO,SLC,SAN,16,12,0.75
OO,SLC,SAT,75,49,0.6533333333333333
OO,SLC,SEA,66,51,0.7727272727272727
OO,SLC,SFO,213,140,0.6572769953051644
OO,SLC,SGU,192,101,0.5260416666666666
OO,SLC,SJC,99,40,0.40404040404040403
OO,SLC,SMF,85,48,0.5647058823529412
OO,SLC,SNA,37,13,0.35135135135135137
OO,SLC,STL,42,26,0.6190476190476191
OO,SLC,SUN,193,106,0.5492227979274611
OO,SLC,TUL,57,26,0.45614035087719296
OO,SLC,TUS,87,40,0.45977011494252873
OO,SLC,TWF,120,62,0.5166666666666667
OO,SMF,ACV,55,24,0.43636363636363634
OO,SMF,DEN,58,34,0.5862068965517241
OO,SMF,LAX,122,47,0.38524590163934425
OO,SMF,SFO,215,107,0.49767441860465117
OO,SMF,SLC,85,57,0.6705882352941176
OO,SMX,LAX,120,34,0.2833333333333333
OO,SNA,DEN,12,9,0.75
OO,SNA,SFO,101,61,0.6039603960396039
OO,SNA,SLC,37,10,0.2702702702702703
OO,SPI,ORD,116,31,0.2672413793103448
OO,STL,MKE,79,38,0.4810126582278481
OO,STL,MSP,12,8,0.6666666666666666
OO,STL,SLC,42,25,0.5952380952380952
OO,SUN,SLC,193,57,0.29533678756476683
OO,TUL,DEN,67,24,0.3582089552238806
OO,TUL,LAX,26,10,0.38461538461538464
OO,TUL,ORD,27,12,0.4444444444444444
OO,TUL,SLC,57,22,0.38596491228070173
OO,TUS,DEN,148,37,0.25
OO,TUS,LAX,155,38,0.24516129032258063
OO,TUS,SFO,64,28,0.4375
OO,TUS,SLC,87,26,0.2988505747126437
OO,TVC,ORD,28,12,0.42857142857142855
OO,TWF,SLC,121,61,0.5041322314049587
OO,TYS,DEN,31,11,0.3548387096774194
OO,TYS,ORD,43,15,0.3488372093023256
OO,XNA,DEN,60,12,0.2
OO,XNA,MSP,30,5,0.16666666666666666
OO,XNA,ORD,11,6,0.5454545454545454
OO,YUM,IPL,31,16,0.5161290322580645
OO,YUM,LAX,119,48,0.40336134453781514
UA,ABQ,DEN,17,2,0.11764705882352941
UA,ABQ,IAD,31,7,0.22580645161290322
UA,ALB,ORD,62,21,0.3387096774193548
UA,ATL,IAD,2,1,0.5
UA,ATL,ORD,66,17,0.25757575757575757
UA,AUS,DEN,3,0,0.0
UA,AUS,IAD,29,3,0.10344827586206896
UA,BDL,IAD,96,19,0.19791666666666666
UA,BDL,ORD,108,21,0.19444444444444445
UA,BIL,DEN,61,12,0.19672131147540983
UA,BOI,DEN,35,4,0.11428571428571428
UA,BOI,ORD,5,1,0.2
UA,BOS,DEN,119,41,0.3445378151260504
UA,BOS,IAD,149,36,0.24161073825503357
UA,BOS,LAX,60,25,0.4166666666666667
UA,BOS,ORD,213,71,0.3333333333333333
UA,BOS,SFO,168,79,0.47023809523809523
UA,BUF,ORD,62,15,0.24193548387096775
UA,BWI,DEN,119,35,0.29411764705882354
UA,BWI,LAX,31,12,0.3870967741935484
UA,BWI,ORD,167,40,0.23952095808383234
UA,BWI,SFO,31,6,0.1935483870967742
UA,BZN,DEN,15,4,0.26666666666666666
UA,CLE,ORD,31,14,0.45161290322580644
UA,CLT,ORD,55,16,0.2909090909090909
UA,CMH,DEN,49,15,0.30612244897959184
UA,CMH,ORD,48,10,0.20833333333333334
UA,CVG,ORD,29,4,0.13793103448275862
UA,DCA,DEN,31,7,0.22580645161290322
UA,DCA,ORD,314,60,0.1910828025477707
UA,DEN,ABQ,17,5,0.29411764705882354
UA,DEN,AUS,1,0,0.0
