AirportFrom,AirportTo,total_flights,delayed_flights,delay_rate
TPA,MIA,186,38,0.20430107526881722
TPA,MKE,68,33,0.4852941176470588
TPA,MSP,103,35,0.33980582524271846
TPA,MSY,98,69,0.7040816326530612
TPA,ORD,162,41,0.25308641975308643
TPA,ORF,31,13,0.41935483870967744
TPA,PBI,112,64,0.5714285714285714
TPA,PHL,249,87,0.3493975903614458
TPA,PHX,101,43,0.42574257425742573
TPA,PIT,96,55,0.5729166666666666
TPA,PVD,64,19,0.296875
TPA,RDU,149,81,0.5436241610738255
TPA,ROC,31,7,0.22580645161290322
TPA,SAT,31,23,0.7419354838709677
TPA,SDF,31,21,0.6774193548387096
TPA,SJU,31,5,0.16129032258064516
TPA,STL,70,44,0.6285714285714286
TRI,ATL,220,78,0.35454545454545455
TRI,DTW,31,6,0.1935483870967742
TRI,ORD,62,17,0.27419354838709675
TUL,ATL,147,77,0.5238095238095238
TUL,DAL,152,63,0.4144736842105263
TUL,DEN,201,89,0.4427860696517413
TUL,DFW,244,41,0.1680327868852459
TUL,DTW,24,12,0.5
TUL,EWR,28,7,0.25
TUL,HOU,98,56,0.5714285714285714
TUL,IAH,208,39,0.1875
TUL,LAS,31,18,0.5806451612903226
TUL,LAX,26,10,0.38461538461538464
TUL,MEM,88,14,0.1590909090909091
TUL,MIA,8,4,0.5
TUL,MSP,44,14,0.3181818181818182
TUL,ORD,190,69,0.3631578947368421
TUL,PHX,62,44,0.7096774193548387
TUL,SLC,57,22,0.38596491228070173
TUL,STL,56,30,0.5357142857142857
TUS,ABQ,62,35,0.5645161290322581
TUS,ATL,57,19,0.3333333333333333
TUS,DEN,264,92,0.3484848484848485
TUS,DFW,210,33,0.15714285714285714
TUS,IAH,135,38,0.2814814814814815
TUS,LAS,147,94,0.6394557823129252
TUS,LAX,301,127,0.4219269102990033
TUS,MDW,32,15,0.46875
TUS,MSP,26,16,0.6153846153846154
TUS,ORD,61,13,0.21311475409836064
TUS,PHX,293,25,0.08532423208191127
TUS,SAN,92,48,0.5217391304347826
TUS,SEA,31,8,0.25806451612903225
TUS,SFO,64,28,0.4375
TUS,SLC,87,26,0.2988505747126437
TVC,DTW,114,40,0.3508771929824561
TVC,MQT,27,12,0.4444444444444444
TVC,MSP,17,5,0.29411764705882354
TVC,ORD,119,45,0.37815126050420167
TWF,SLC,121,61,0.5041322314049587
TXK,DFW,77,9,0.11688311688311688
TYR,DFW,60,16,0.26666666666666666
TYS,ATL,276,90,0.32608695652173914
TYS,CLE,27,10,0.37037037037037035
TYS,CVG,58,16,0.27586206896551724
TYS,DEN,31,11,0.3548387096774194
TYS,DFW,149,52,0.348993288590604
TYS,DTW,61,17,0.2786885245901639
TYS,EWR,32,19,0.59375
TYS,IAD,45,13,0.28888888888888886
TYS,IAH,110,35,0.3181818181818182
TYS,LGA,28,4,0.14285714285714285
TYS,MCO,18,3,0.16666666666666666
TYS,MEM,89,35,0.39325842696629215
TYS,MIA,62,13,0.20967741935483872
TYS,ORD,219,68,0.3105022831050228
UTM,ATL,18,6,0.3333333333333333
VLD,ATL,87,20,0.22988505747126436
VPS,ATL,299,108,0.3612040133779264
VPS,DFW,153,45,0.29411764705882354
VPS,IAH,91,38,0.4175824175824176
VPS,MEM,90,19,0.2111111111111111
WRG,KTN,29,9,0.3103448275862069
WRG,PSG,30,9,0.3
XNA,ATL,143,40,0.27972027972027974
XNA,CVG,46,9,0.1956521739130435
XNA,DEN,60,12,0.2
XNA,DFW,243,56,0.23045267489711935
XNA,DTW,42,19,0.4523809523809524
XNA,EWR,35,13,0.37142857142857144
XNA,IAH,93,24,0.25806451612903225
XNA,LGA,62,19,0.3064516129032258
XNA,MEM,87,21,0.2413793103448276
XNA,MSP,57,14,0.24561403508771928
XNA,ORD,260,90,0.34615384615384615
YAK,CDV,29,3,0.10344827586206896
YAK,JNU,28,6,0.21428571428571427
YUM,IPL,31,16,0.5161290322580645
YUM,LAX,119,48,0.40336134453781514
YUM,PHX,188,30,0.1595744680851064
